NU_INSCRICAO,NU_NOTA_MT
718,728d4f7e0de8aedb110fca556c3f420baf4aba76,483.00835503999554
719,8e2554c9abe788b651643eaaca9be85cfcddbaa1,416.3040934790814
720,bc6a2799adaa2ef27e6caff67c1a29c674a17c35,550.3172197484937
721,33d6bf2d7496984d704a5bd9664bd48df172c074,653.3268892668589
722,2f2171960814d2eb8723ee534f3bec5948c478d3,421.7288320798844
723,f36b2a93b81ab7ed145bd055f1f234060fa0bcb5,581.9389950081904
724,c77c815f9d63cbd95e09f5f89ff9ef2763939abb,464.3059869926422
725,6375fbefc91ae67112adc6e086cc65e7b311b2f8,427.815140836191
726,6eb5f586dd24e6c60096ae8586f866841e8f4791,483.00835503999554
727,2cc6e2ca077b6682d4d7f8ec4802c93832109fba,483.00835503999554
728,ac0a3d8daaaa192ca9a1608a08ec522376ed4e41,483.00835503999554
729,8aa9f2cfbd4c9c5ea033447e0ef610258faa3574,398.15868162620956
730,d95cc0b79ec9edb1febd3f457e4d4c0ef13ec56e,407.0029831173217
731,60da8c3cda54a349b059a0a0ebcddf108242ef76,593.8174446185458
732,0e6722ba4847f0521eb339ddf71ceba0a922af00,614.0572089972852
733,a2f88229222b89bde44a5b6aed6105b0850ac7d4,474.39461228919606
734,23e1a2c90f22e8e02ff4fdea55124de6c860d6c3,472.083170634687
735,fcf940ac1972db6a992f1b35af6e6939eb62b682,525.7500279668473
736,baea4c310ad48f89035e5a677c2407345b8353f4,483.00835503999554
737,4dc23cebde2c5e17e379fe852b2799aabe782ee2,407.8526351736206
738,1272cb22998d24c1de9b43a4bd8465300b6750f0,483.00835503999554
739,968e2e7008b092d66026135f3c1ad7b6f95768fa,588.4138958805875
740,97931e161453b169f714c7630e18725a1ee6f399,483.00835503999554
741,8e65bdb9d9ccddf5810eff8036dfee9873bf3f70,412.912564545115
742,4a77bec36c230119e16e282758ba9f3f18cec0fc,419.61067088763957
743,62d666e14f7624d2c91c25e5e12079cdb7c5cd9a,483.00835503999554
744,22614a53d7e910e6c98a974d6c9be4d314e74462,499.4930166893843
745,96f38abfd18a206f3172fec7921a9354393cd76d,483.00835503999554
746,d82c597039c477b40278be2031cef88a2a761af6,593.9293585116245
747,5312f0c3c82cb02cfcbaa0fc1f9ca301a8537afb,483.00835503999554
748,f520745063d848447769542cce26695db6afe6b5,521.0071451026347
749,251bf22232ba2e8e2770231ad11f747bc3b29c0a,469.35136961110555
750,b5aff28124cfc66245d7031fdefe8f5ca32b5b8e,535.6863206635746
751,e4105ca257ca4ac4b72de56a6868470763be85b3,478.9661019595187
752,6f21c64bbe0cd15e83ee8885e2f296091aabc1e7,463.40350170838167
753,16ef62bfb4893e0e96e64f7bc20ca47857f09e2a,446.973741327344
754,8f6deced4a5f0c98e5f4b37ec7f2ac71f0704e50,468.26889233868985
755,bd8882e2a5f76efd90aee1f6777325d94dcb91d3,476.27115822158515
756,1e1c8bedbf49f0027adcd50e1099d5809b007b65,497.8610440480657
757,6d146325b3b3eee652f4c7fa599b48010e2ec931,593.4324380313958
758,8f941e3afbcdda462cf0ddde37dc2ca0a3f3b715,430.43400347437733
759,d4a6f040ed7cafd0ec70ef83181afa59b7b5ecc5,483.00835503999554
760,19c91eaf87242ae5488e51029c256a0627398e4a,557.428173888085
761,529ecea85d3a3016381a3025d926547af7f6bdee,471.02046413129557
762,ff7d1df6f7d3bc71985c64434ebb3a4d337e136d,483.00835503999554
763,92c3f3a7c49512b4048ce89aa920c83dac79f295,497.27240921757794
764,c7a6926f982c19e300038bfe47e50ed99c2259fd,406.89956945136413
765,4200581790d7690f548380f340ebe97db91a84ff,483.00835503999554
766,1c727935207067dc1f29aac3cabe8400f4afe3a6,497.74025399265287
767,797b225cc39780d3dae2be517650d6abf1b1b20b,503.3624464518958
768,cd87f964765dd37a2ab0e3559da4239453f4f100,483.00835503999554
769,094ab89bf55fe688a34a8f6189d20b3a0e8ce9bc,468.72804106224044
770,58607003fb323006c267291a8c360bbb627d2724,486.03207917281475
771,7cf2bddc56655ff41b19bbff9456cec3d3488775,477.8897067659084
772,e2ba6c6c34df1f600ba69c833fcd801b8005c99c,562.729014451786
773,9ea7b75d91aa1e25a4a6ed86531e9b0d1979b193,564.8721559630303
774,b47e73c67cfccac8b6c39ccfa515d91b002c9419,618.4498516319768
775,c306f4e1b3a9d41882c685302e5f8f08422dab4d,490.5393465861966
776,19f865b42f5baf80dd24199e39d4a625ad169daa,372.9581309992533
777,ae56e8b92f2c420f2834ec796dd8e17dd06a78ef,483.00835503999554
778,ad27dc2e4abe46dc8006ffd454d4a9d757e94495,449.5072668014259
779,c271d8f5e865b726973366eb1acb6eb530a39a29,428.2260966304823
780,462ebc6f18f85a16beebd8a63e718699aa93572e,483.00835503999554
781,e41c66eed02a9400e8bb1505ae636596a583d7d9,483.00835503999554
782,8ab92e2f6f4d494b69976e66304220f352d2ad9f,511.8186685035915
783,94f386538c336c10a7fcc50146ac4169f61ac45a,472.2612300347205
784,f1a60dbf27d45718d2e7f4273550ce8fe666e322,613.0146305702863
785,97d511faae7f1b529895edcc0801680941372c89,465.96192049679524
786,58543bdd88bbfce047f94c6024113f9c67443ccd,418.50946473017
787,7642f912f9f38d1ffac323b663a90b6cefef510d,472.7877078375401
788,a8ff98be02bcfe5ee1b05b1750db420c784f10ea,483.00835503999554
789,43abfac89c4274d0247013b7f4a72ae44f40b690,466.0625048127883
790,c97f92f5a40287103a15825342c07c6934612f91,483.00835503999554
791,22568c4df5730d237a6d04638236b4a4275045b2,501.39272993315427
792,113ccbcb274b0f8954abd840d3b2dcd071607c48,526.4216356144145
793,e0fb4330b31139d54c03d4aabb28630bc8c04f2b,477.94150815083276
794,562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,425.4542465415709
795,d318cdf726e75a85fb06b76f0706d82a39d5f529,527.4672510665425
796,bf48d7228b91020d3a303075f3da43cec0010a0c,452.24221116880375
797,5e77bc36ebc7b7cf269fd451d7a932505c4c60de,447.64972221856897
798,116e49b21d5e738a4c69465bf20533a7fd585387,447.7798828556211
799,c2be312fbf3fe56179cee4416c1ee84ade5f4106,483.48992467338246
800,9bdfb153d795b81949f9a5ef90748ab1fc30f40d,466.6429640863749
801,1812ced2834635024cb12366e123ce639e72ba00,518.9230924279377
802,e7ee28c592cf44e9f8a7f0ba2465e3c8e096beef,505.2875352966227
803,296f962d9811dc774920859f38e90711223aeb71,464.6959044277548
804,7b54235cede4dc0f4cc456d477e2fe3e36312242,483.00835503999554
805,74079588e7f80c24c90c275c0753fff1b82fde04,472.8859822532948
806,98ea40f72dbdf492c2f9d72223ccb4e3b6909542,482.53594661115716
807,41981451665840cc11c4a9a55034ccda5058953a,483.00835503999554
808,359af3a290a0542fe3bda2d0f711f6ac48ceaf59,502.6086267753506
809,b26072005ef6318e6365d49229cc4ca9f278a92a,472.8015234895793
810,81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,462.3031917414137
811,2790bc72f48799f3c8b65994efe66579cb4c86ab,436.8666609480461
812,811c61798b17a68d456415ed704967b92f369366,477.3144987763709
813,44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,429.43023393910823
814,6f6c43f2567f080b6cc85b120e03b4cb192888fe,563.3430201366089
815,2d4db02e840bb73a3d079f65fad97ba47bef2649,483.00835503999554
816,d16ee29661d6438fd246ac1361551391316b3c93,476.58294721809796
817,ef88ba7bff10c3901a068763fd308ec0f669989f,482.2020136528978
818,fa7c7baed670c091595d5241ac60388158d865a3,521.8428099726584
819,2eec2a8804041d45e6aed36d780af42077db9738,483.00835503999554
820,e1b13253d0c6d128395ef9038e81b867ccffd75d,380.4529113273145
821,4b1272abd1c223c6b3866738343d0d1a187bceee,503.7493587707028
822,9b3ba216b99a9facb99d291a24ba7f31f7c16d47,515.9608104469232
823,b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,483.00835503999554
824,0a0f6d41a696188ca2f0cc6ba86ab0dc289f71e7,483.00835503999554
825,6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,418.1592617366961
826,9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,483.00835503999554
827,96adeb926d2bf38c47605752b4583e2421670498,483.00835503999554
828,85532a763d300142aa5730640d6557e951c9d5a5,483.00835503999554
829,1d0c6ccbedb71ac35c84230c2178b1e63121d981,444.1114798780962
830,d9f19fb6fb2930ab8b678a7b0323002ad203037e,509.11671405017415
831,548afb11f5558a98d60d15812ce420183be2384c,493.2316195295996
832,c71e696d1da963c9ca2f3721235636f0c11a5214,472.60750817730377
833,0df706507e7b9949fadee6ca5d133b6121dab638,461.06268822567864
834,273f728f72746a324f8edca20016b31ebdfc69c9,483.00835503999554
835,315664ca896144a5b09dd9fefa1118c077850632,483.00835503999554
836,270beda937aacf0ccb92f8c1c79f8ece81631474,483.00835503999554
837,2b16ff985a0e98893657e86f03e31a1b9cbb76b5,483.00835503999554
838,72015742f88294ff22136b796ae21fa3bd7ff783,392.99009048311933
839,e76ff15c117627b54fd9982e861f440dc768ecc5,522.0196305060185
840,21fd3328af19163fa8b6aa5379c514cbb80aa40c,483.00835503999554
841,5fa5d2acc9f8a67fb4429935481b238e2bfc304f,557.566316607323
842,0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,483.00835503999554
843,82d0f31d745e2bb538a7b2b4e3b9d12fe8410afc,619.8383245638095
844,991f7e20c95b8ccfe1e778cc46271298255ef03c,434.9894976072136
845,74fce1f1cb212c9bd565c567e67dd36c4c8f0195,475.91183471695865
846,15e213eeafccc2104b09e68d19bf0d319e6b3d23,468.2223984738965
847,1980b884a95091958fed36f2a25f4f67d951307a,483.00835503999554
848,85d8f06a32db9cc5355cf0697f01f6f72ee6990e,483.00835503999554
849,bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,491.1857021560401
850,0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,442.8615136542816
851,38322f95e4b41e66fe73b075cf7a85d8eb1f4078,501.13339655924887
852,17b5dd38279725f7bf42fd672087d34581aac7fc,483.00835503999554
853,91be8aaf2eaeab553df643e309d7731f55951416,483.00835503999554
854,8309b6e358182075fe70ff33ffb819491bf7dce4,418.7642391423038
855,05152b3d0b3835e47ba4a0f645420453ec606f11,644.5268296091592
856,18cc562b243cac2c8f6e88260ee7de9345e511da,459.5972481383199
857,e300b2071c31c00ccce1ed056a9ba5cef3257509,630.2139354136982
858,b8574cdb72d7c948c3c536501930f4998cefc5f8,483.00835503999554
859,7ca98c72cdf85704e7b3a4380c875482b6ad82ec,483.00835503999554
860,642d4d14f3a42c4c70371c9e647d87c350756dfa,483.00835503999554
861,5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,469.9478410281995
862,6047a4238c87b04f722c0bf2705289ab82c0ffd6,502.0128209677462
863,c2cbe6a23cc008611e77294497830f9e92e8bc97,483.00835503999554
864,8635319581b84dab491c5ebbb9f2527208044d6a,473.1599179794544
865,393aac47666d86df377cf029a6e4405d58ee8865,493.296327095364
866,7c57d6e43c628184d269344c670fa6ed8596ec86,395.5763421843978
867,baa3231770de496cd7901551292411fcd175d6a5,483.00835503999554
868,deedf4f96c04de5d73e84bf87eb67e07de11df96,475.5658693443902
869,4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,483.00835503999554
870,4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,438.51663628162567
871,9306c48c3b1941bdc4639843294326772caec025,479.55050141198757
872,4d911ccccddde4e30483e3f79293bc0c936176ea,525.6556898014635
873,c196ee2052027994534830c4326b3f636f1b74d2,594.4370939044436
874,915efb3607fea8a03fd1edb816c912cc537edb9b,483.1848241170793
875,ac1df349db67d05cd3b442fc71eec050caee4525,521.0380845037703
876,0f3c9e3a3a04bceae80f3e5367e64516e6ef5ed8,448.72019573850895
877,603c228e78a4706ed100c1c07c76ecc13288425d,478.8396318761193
878,118799dfc52115ba91843fd2c77400493a8c2720,427.69350596203526
879,23b99de44a07ea38f827ad0714169bae4bcc8711,483.00835503999554
880,895b5ffe20d0f0f2dda0c350b87b6f72519bd626,444.6154625249692
881,aec4c0beeb85804832670209b2184df3b3c600ce,483.00835503999554
882,ccab52a527f2b492e0e65c70afb5266c53351197,585.7404189856077
883,1f92470fe8137bcc16059dff0384cde43e2db448,500.23259804881667
884,3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,475.6574798991828
885,a62072894278c7e7aab0c7239d2ef25e259c9849,408.48167813688184
886,d4ea760a67ed0ba257c76fd9a197708642e8bc62,416.23459775069495
887,9f56aea741a82168d02d038c0575cc392237000f,400.3424717869571
888,53e74317befbb39e2f5c738c306fc6d34aaa192c,527.2900314574706
889,2c9618dd62fda981e539fca57ee3be6b6de870ae,441.0960407735584
890,8500865acd482736233a43a6b616705bec5928dc,442.0645248599397
891,ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,466.1347170256207
892,fe1d5e20196d946c045d658dbd81de762c858bba,483.00835503999554
893,0fed213d36822ff189430e3b844e420b84783559,419.1872786742734
894,6b1071436aa5429f5ca0f6603454282e572d5ec2,399.31896328008656
895,701b94e2722c3bccbd419973779c74cd901cbb49,605.0965885557791
896,e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,572.3411033996476
897,40272b7b6944953d19441f3d11db1ca6259036c7,446.3707844902236
898,3aa252c007ed0bbafa2ace65310083a6d48e6ebe,468.1347959743928
899,ae5b05ce0d8d567328db7bf3b32947fecef73870,445.9046315192295
900,2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,444.53169421371877
901,189c4106bf1678e12e9891b3688337a22f2f611d,421.4637958353384
902,ad1a5a001fb410e949c882c3cefcaf88311f6fa8,382.06798114832634
903,57aad26f657f508f28e7a4c7d8917a985a54b44f,557.1778495719695
904,61df053a75707ec0fd8e8cbe49f5bb79e7d20328,441.27611798327973
905,204da37333efada9bd5864510185eb8c4d41fe48,666.1500848579469
906,69ad43874be3091574f051ca334483f5953a7e37,573.3465483883977
907,f212e61eadee0388447fd7aa71a63b5b231ec46a,398.39598837500256
908,08bda823dfcbcbe45c46e6666268434b54a875c7,483.00835503999554
909,a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,483.00835503999554
910,e50870ccda7ec32760ee23f08e9c9dbf0288f47d,483.00835503999554
911,067c07859139fba60b96329bbba80fed79ed9535,483.00835503999554
912,7355cdb97afc51c0d4fb1895d407adc1a826130b,429.52595799351866
913,3c69a9f903494bc62eab1f114782bf8eb8380e95,395.2264815105028
914,2189f7079585e9c5036b0cc92a1c7dc065aae1a8,483.00835503999554
915,74aaf71b443f1ced65fd4c071acc0b5fe9079b97,483.00835503999554
916,f6b570f463b91beb332e1e5be09838dea7214790,494.24691842471907
917,cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,483.00835503999554
918,23f42cbb61a06a505bc0fb98585945008f83f1cf,477.53927886844895
919,1b148ac62bb092fc8e1b5340ac12924dba7d3715,537.4642381700751
920,a714da15af9873f1ef20fae52901a9ac1d8ade35,545.2948503450227
921,1db7ee0e01a793bac520aa333f51e963caa92d4e,483.00835503999554
922,6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,483.00835503999554
923,0002c409e1ee2353dbff680d9a7e77a5f0b50a94,483.00835503999554
924,46eefba83d46b5adb275c69224fe09fb630d5358,483.00835503999554
925,f571bde7cea96e93003f7883f1b9850f96fe9c6a,483.00835503999554
926,e248d194082a8831734a6e3a34a58f6aaf5039d9,483.24231758609795
927,e386f7846ab26c3732b27921dafef4c7d9e5f7a5,483.00835503999554
928,3490b0c6fb958daf5fb36d327ba17d34ed8abd90,407.2917043605756
929,eb43926f5b09278e6bf0d34a2440bc8670244656,425.820414411163
930,893adc250ec2d94bf7fee352c7c17cb765d333b6,486.3744490737571
931,25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,466.66638002518175
932,21e7c065af2be78876ed12d2efa20420080f6275,489.59162765907746
933,4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,394.90060740981147
934,972908d6e89a97159ccb1dd1d4892cb970cae6a2,402.9924565016474
935,685b9a65ae48916267ab7503f8f55a3a466abd77,495.114362727103
936,8064c6c452997eb96ae79e2d5d3c348581e78b14,454.3039953491419
937,8605485ed65313a27e96f467456f1a53f1107500,483.00835503999554
938,768fc57d371dec37913eb51f11818650d83b7e63,502.37115339945973
939,9ddd5a166c6c32e390e4f439437e444546df1187,483.0454356039222
940,8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,453.7630486902321
941,f6554ffa8707a96d87ac0a3dc3380505dbe25dea,486.6528557711525
942,be93a3a5cc2fb1ddb9d47ad74f85331b75348778,423.52861144506153
943,689b58e47a677df619a3ff52d548b7248d7659ae,483.00835503999554
944,0a80c4d2e908eaa854b6c500ea28ae09e491a823,463.18155173074325
945,b0d03f4d46aa50849796dd95473755112c1fe26b,483.00835503999554
946,02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,521.26810673708
947,fd4666997792a70aa3116ea109dd8b756f5b2135,560.9889803683766
948,a54ddb5376fdacf5cd1f0d1add5ded62330342b6,483.00835503999554
949,28f15b94a9475a6ee13da565eca0c6afd162c4b8,518.9476559493833
950,1bceec9f2b9439b2ba4733e3527da7d5063df496,410.7098478619723
951,2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,452.8500943583271
952,9b48a44fbc521e33f99bcecdcc96ffc598e6e632,483.00835503999554
953,9f857ceeebe43dddaaf84f944c3c94a664ff2bda,462.8980348517677
954,630b1e2b3adcf90f1c930cad9e871b174cf12c1a,483.00835503999554
955,fc0624bcc7e605b2d20a3a16857675498491654e,459.2161754044459
956,5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,507.6373743984471
957,6860ba98c2c65893de299e4755087d5d6b6a6033,597.2268906137706
958,70130a38cbf5e620b6ab5122bd69566791902b7e,517.1413652786177
959,930383c9037251c38e40ad9843534cd98c91a0e7,483.00835503999554
960,4f2370175e8559143c43b30788b65260884ea2f9,522.954094029235
961,b82ad5b2113a68659252db9051093cc05087a38b,468.787478751819
962,837c933e6e8b380e440024abe3eb4ce9a7ad6315,418.3669331645979
963,478cf2c66a99d0106080fd93fff65c9a56b04453,483.00835503999554
964,2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,540.1597820505463
965,1ebb9d6032291ece52576d2d08192d9b2b99f454,417.91882189422057
966,d958d954eecd475a0531335ec908bdaba301921e,499.5225190968916
967,14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,450.29992661647697
968,ec522885b9a426515641c1c67a5528e18f14bf5a,483.00835503999554
969,69c2149031d76ac0451f02e2c9d0de205806a07a,457.1556421841202
970,3834a3cc23a38eccc9189e8bee7ee358b75fd635,571.0605224952801
971,d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,489.38545548181685
972,ef49c026fc5471e8c1b56e3fb2419b946a33c76d,511.2485760279656
973,9374367408d6d3a00bd23fafb447f0fe9800b278,444.6493111141707
974,f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,479.4499357470127
975,c8cf85985775108a962f206bbc07f9b96edf577d,498.2516072285127
976,fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,483.00835503999554
977,22c4abf2162ac430458742f60e265835362dc7d3,422.28423854941747
978,e4220a05813204f233d232a847cf24d60fc460c0,483.00835503999554
979,bc94527b84d81f7092c3694e357b02eccad91f1d,512.8135487655079
980,66a58d3b1020e10bb366884a26853f1d267bf42a,514.1815739023659
981,83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,414.21468468831637
982,d084e1c3d7146dbef3c6481a96359948bf91d7db,485.6839296324546
983,9888d8f325173fc4f4bac14903ac7b770478e1a4,483.00835503999554
984,da3e65bf356c83ae8b3d572a791a96b8dfdaae63,588.5084186441122
985,261b29785844821814715b52511dbe7bc6905168,461.9918638407982
986,cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,506.00645327940896
987,f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,469.1195251266254
988,8883c8649e0df6462c6f4a06ea6e9595149bf6ac,604.3621434937095
989,cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,504.71463411477527
990,2aee59a8709e9bbf7de39903fe1172fd948e44c1,441.2461274904026
991,cf71722a9c4e583c4931ebc390cfe917e63e80c1,483.00835503999554
992,77b20dfbf4075cf839105980792b7298380acabb,408.8688381978553
993,ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,436.32772755846884
994,39905ee60f2cfbd2c06e6af96595c470ccf74d3e,483.00835503999554
995,0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,510.82912167825924
996,0e326387495f24745d2bc6110ac18f3580e56290,455.09011324743125
997,f94f945618e9047bdde48cc06cc7a6e0af719a37,438.778399764755
998,0dcb5c89c0eb43936e7f1366f1dc76fec085d040,554.5073765069237
999,3d4c1727853053cb5eb4d407b22396e314509d86,419.0987506673803
1000,580063acdd223dad07639900466c199c7ec6de6f,457.15280547574844
1001,265f10f7456631dec2915feb97ca6b706d8afb34,513.0166097474244
1002,f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,483.00835503999554
1003,5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,571.8276009672084
1004,c60905dd75c5c4ea022000a0d832d19e7b1de7d9,456.8064778999143
1005,6d599c950879cc9667cc49f0bc52ba4868387962,549.4105830777967
1006,7ff56884aabc69f1d8b14577a6407ac705d35620,616.0607933611327
1007,68199e9559d14e9d3619b1d9d5c2ec12aaba571d,483.00835503999554
1008,f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,579.8520860448764
1009,421ae8bdf8fcfbd12912424dc6b99843ff81f50e,523.5525077428856
1010,3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,403.9840792606023
1011,424bdb568028c00e963fc710f7a31107978feb84,533.342624659839
1012,9fc249e4d6dece656c8796d34208d45dc535c3a7,454.0189181974243
1013,827c808e5a3d17b81cd7cb9434f92b276416a39e,483.00835503999554
1014,3b14b7a79a33800100b57153088a4658c2979c57,444.67679883185497
1015,5916e2530308e5ce4602179367a5372a5f5135e2,427.6243987077526
1016,a5880689fa0d7e2b80596a17c3f6a9e85439d398,413.00797207280056
1017,c8cf5c4159c454809b801ea438db3974e8242c7b,540.3120288800142
1018,77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,454.9265773461836
1019,19b8b06263c22bc148bd3e79ced71751b0462f67,435.0582757365291
1020,68043cf6df7116c4fbe9e8c461155a79d1149997,431.013629039749
1021,ffbf2b9497516c22da904a5736fef527ba8b868f,483.00835503999554
1022,5001def5a54c7352a7f5efe6ca553cddeca44e73,504.3525860540523
1023,3c0db6da5f1639ebd267f63eaf86ac8569a8527f,440.8199777627332
1024,c69d18e6e6b386e2e1592648d9e2366de5f64c06,438.2421736700143
1025,c57a918711e5f9909c06865804a1cc13ccb38936,435.53203807010453
1026,d43c8bc37d22f63102d62317b61cbcdb1331054c,535.4140127956446
1027,373440621611720645f51dbbada979c89bb14cd9,483.00835503999554
1028,6cb9ea06bba586157fee26eb9d3642894fd55b43,483.00835503999554
1029,b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,483.00835503999554
1030,84db81d48417a1f9bef9a5b72a0eb395b5a9846e,410.7233904261073
1031,36f872f6120d768d0659a8dc67903c0ebf85f7e1,487.9299572050092
1032,6eac66cd9ec970d8887a7df2ed69c132b8049521,408.6555391270577
1033,194268c39d944ac4b3930c2c0bd8342c15773ad0,412.3714796732505
1034,32ecd1831c2972d2e350967d4c96614030d9c2e6,661.2822286860153
1035,d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,431.2704218350746
1036,9f9fc9c670143177022b7ea79292186768fb3849,442.53497311289277
1037,fe8333dd7a48c2c6da19394b93e6413b2d969588,456.70208530936816
1038,993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,501.4471383395898
1039,e7155d360d9614f96d8f28af8cebee412228e753,483.00835503999554
1040,8bc5a02113c1d872fd3d7c745df40e622400e51a,568.2087643982052
1041,2900ff93d1f83e953e0b7abdfa3fb081366c967c,483.00835503999554
1042,e3674c21fa2357713f79e3e228580d7a772c62ca,438.44776524983524
1043,7c8d53c9ecdb67403aa3a048a3d91f076934b160,446.65348287152307
1044,406d38e4421757935a3e7898f767a98c306e4015,514.7149525134116
1045,9aa4a411cd914b73b9d2843d50f7796dad1c0969,483.00835503999554
1046,061ec45bddd19204b4ed9e1cc794b116aaffcd97,529.2659245726763
1047,a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,502.411617640551
1048,0cae68bb07813f6be4f476c21d699c697cb479d9,483.00835503999554
1049,1ab6ff506119fe0fb2b17147c7019e7419a4be14,483.00835503999554
1050,83400bcebb04d1605ad7d37568b1bf4bde04b494,494.3224466931939
1051,54899865c8bed8eb4d54c8d4c8ae09a30864290c,451.2148689113719
1052,63e7e834e16f11029f62736780b3a101cac5e5f8,422.7106341241259
1053,dc7a06efb8feb5e397b1d57d5478e2965322e80e,544.6512260207487
1054,625786c698ec763a4dbba2978876dacf605d42c8,483.00835503999554
1055,8ba8d9f7e4d980b58556226d906e2236659cda4f,483.00835503999554
1056,db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,483.00835503999554
1057,ef52f1830fe4acb0d7ce223353a239b3fac81925,450.06160041938574
1058,873ca0475258c0454ff969ff7f8b779c30729f48,483.00835503999554
1059,43d7bd465f67853f09b8ea211afa8cba29d6452a,454.9067071910129
1060,0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,458.6549930651993
1061,691a5440a2e6406b5444e5322ca44e06ccb3ddf6,483.00835503999554
1062,49a9e7f2baa21147daed25a03be27ef0d785cdaf,483.00835503999554
1063,f9f2a8ef22a9ca0df9043d97f8091821346f7efa,464.6110849075656
1064,2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,500.94943176000135
1065,97854c6bc17f30f476dc404dc3e74bda38afb8ba,483.00835503999554
1066,c57e5c73a18d895c0d10f18f4ca74d5073c16698,596.1185622494227
1067,2ed840bcb61092680e034399b5b638d6492e146e,483.00835503999554
1068,20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,479.18130234105286
1069,1a4a30ccca625947b0d2a60f25702e8066320f5c,622.889880409829
1070,291eda98ff5f826d1adeec3ce1efc385ece76e7c,556.8669243618176
1071,a976f1e8f9ba929071999ca384edb2f2bd0e0026,509.9518906651777
1072,fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,415.07636901305824
1073,601eb56c4870e7f3ce567bef879997434fab6978,483.00835503999554
1074,195b20dc6c758d0fb1709ceeb16fff1be40ba63c,472.0060334894725
1075,8d2007f35400585b1a23535658a56e3f56deae16,519.7605303705623
1076,504fb778c3000f0f74c49d28a157ef535df7b26e,562.3971038024547
1077,41486a1936312d298dd64860a5d146bbe6e1f6ad,470.30454273939074
1078,9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,483.00835503999554
1079,eaf79174460e09e7653d588de06f97e1bbd42138,454.63388354863457
1080,cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,415.58455890979695
1081,2181b6cd1a507e4be28b56bc22a49fc0c508891f,617.2757510586714
1082,5cf539ec5fbefdd7e36c73555623aef55261b30a,483.00835503999554
1083,cfcaab878786f9216a4d8433f2a46bad9276aee4,486.3443726260247
1084,1b24de7ad1184ad4a97f373e876b96eea61c6b17,483.00835503999554
1085,c261830482fb017b2cca67da0781f4b8b8d83187,527.2854793481533
1086,62add403579d50fbee420593bd16447b10679b89,483.00835503999554
1087,d8e056958f364d9b9abc8cd7d7e464341655e324,468.7176310746595
1088,e00b16108ae0577000f16ced5a92205b35879b17,483.00835503999554
1089,578b34d9c52218727f025eeeb7e9ece099e7962e,482.8452455866079
1090,91011d06f4c11199a3ae872aacadadd7d5d75f1c,483.00835503999554
